metric_id,ci_id,metric_type,metric_value,unit,threshold_warning,threshold_critical,is_anomaly,anomaly_score,collected_at
245a00bc-123c-4d3a-a916-511b745f32a4,749caa4a-d1f6-4712-8fc7-5b422a2a4e35,error_rate,0.66,%,1,5,false,0.0,2026-01-11 10:02:39
53b9cdfb-b033-4eb2-8aad-bd6822e38190,80944ccf-f3dc-423d-a15f-97dcf0fe291a,disk_usage,91.38,%,80,95,false,0.0,2026-01-01 19:19:01
5dd68678-78ab-4918-bbe9-5c77b1f761c6,30011f97-4114-48c0-983a-ac6d08de411a,connection_count,299.91,count,700,900,false,0.0,2026-01-31 20:20:33
4e7a7349-2915-4549-bd50-599e6fbe6466,7beb4a07-02dc-42d7-9e5f-91b42094973d,network_in,536.28,Mbps,700,900,false,0.0,2026-01-11 11:05:59
03117810-f5b4-4e75-bd7c-0888c684e380,51b1729d-df9c-440c-ba6c-98983704d299,cpu_usage,6.33,%,70,90,false,0.0,2026-01-13 08:23:59
49da218a-f92d-4bb1-9319-d7aeb96327cb,3182cd1e-ab3b-4864-acab-ae2b5c566e4b,error_rate,0.36,%,1,5,false,0.0,2026-01-14 09:36:35
d0426aa6-3361-4c5b-a27a-7170f1354c97,1c04e7eb-f642-447d-af1b-4695f68b5815,memory_usage,75.83,%,75,90,false,0.0,2026-01-15 18:43:12
6cd5832c-65fe-4a14-8fe2-188fbb3806d9,50133837-0d53-423c-adc3-3525fc0fb685,request_count,6765.23,req/s,7000,9000,false,0.0,2026-01-21 07:07:21
955bfe9d-1c60-44b0-938f-81eff378a6e8,16136614-e26d-4045-92e5-9161e3b6a0c0,network_out,129.92,Mbps,700,900,false,0.0,2026-01-31 06:28:19
1c566381-a7d7-4e75-a461-098bf23681cf,479b64fd-5571-40a6-b373-552b6df07511,network_out,368.87,Mbps,700,900,false,0.0,2026-01-08 13:47:05
e2529920-33bd-4822-951d-ab6eb337f898,92691dcf-7185-4abf-91db-1ea46dd88e54,disk_usage,50.1,%,80,95,false,0.0,2026-01-23 14:33:03
91a92f89-69e1-47b7-8601-623701d17593,397d583b-3182-4e0a-a259-a59b5d305660,latency_p99,89.08,ms,500,1000,false,0.0,2026-01-17 06:05:05
327a1941-00cc-449c-963d-030caf1e68e1,50133837-0d53-423c-adc3-3525fc0fb685,error_rate,3.18,%,1,5,false,0.0,2026-01-09 19:52:58
9599a752-49e8-44a5-a6b7-ec0ca978fac6,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,memory_usage,20.62,%,75,90,false,0.0,2026-01-22 07:01:15
0d4b0764-06f4-41fe-9597-137e81a6078c,2dc68f81-3734-465e-9874-6d8fae443e1e,cpu_usage,64.85,%,70,90,false,0.0,2026-01-21 21:00:16
e101c865-e47b-403e-8eca-9e5e5db89d4e,9afb888c-a5ad-411b-be47-dae081d205ff,connection_count,515.76,count,700,900,false,0.0,2026-01-22 16:58:29
ebf3421f-292d-48d2-88f8-bdc62535b9bc,ad594abc-a87d-45d4-863e-5478c3ac38d5,latency_p99,82.6,ms,500,1000,false,0.0,2026-01-01 19:04:44
603a2e8d-6a4f-471a-977d-948b78c12418,45043937-32b7-4bf3-a7fe-cf6847598801,cpu_usage,6.41,%,70,90,false,0.0,2026-01-03 09:37:10
2e1f75ea-f6a8-4003-99fc-539b014ddc0e,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,error_rate,3.17,%,1,5,true,0.134,2026-01-29 13:33:09
8ff5b465-af74-42bd-880e-52e510251c90,a32029af-a989-488c-8538-87cb4c5b3f9d,cpu_usage,28.74,%,70,90,false,0.0,2026-01-18 12:57:09
a520ad3f-ace2-4e70-ac27-044dd7797939,d9ae9ac8-6500-4939-bd07-921abefa35f1,memory_usage,27.26,%,75,90,false,0.0,2026-01-13 17:16:37
cbce12ae-8fb3-4437-ab77-d3fe028e2d45,90c0ec6b-2892-431c-abe5-bd5d8469c67c,disk_usage,38.44,%,80,95,false,0.0,2026-01-15 07:50:32
84515eaa-a6ac-45f0-af73-2d26add629be,1c04e7eb-f642-447d-af1b-4695f68b5815,network_out,779.93,Mbps,700,900,false,0.0,2026-01-11 12:54:25
0fc1a4a7-4f2a-4b0b-bb36-4c48ca2642b1,297c4236-81ab-4f6a-a7c6-97c1bd29af43,cpu_usage,25.63,%,70,90,false,0.0,2026-01-18 06:17:25
373d2da3-602d-4219-98cd-61797c5e14f2,297c4236-81ab-4f6a-a7c6-97c1bd29af43,connection_count,540.93,count,700,900,false,0.0,2026-02-01 08:22:36
9e8c705d-d089-4bbe-9c33-2a96dc264e6a,ad4fae2e-e2a8-44f5-abc3-21152c8b1acd,latency_p50,146.82,ms,100,200,true,0.2341,2026-01-15 07:27:45
1dbfa8fc-2884-43a6-9c79-bb7cbab47102,50133837-0d53-423c-adc3-3525fc0fb685,error_rate,4.27,%,1,5,false,0.0,2026-01-25 09:38:50
8eb39636-70b6-4783-829e-d6eb99f5f7db,a572d46c-c254-467f-8606-c5f07a9dc0cf,memory_usage,10.29,%,75,90,false,0.0,2026-01-17 02:35:42
81043146-2744-4b86-a977-da9abbec7b51,3e132c19-d427-4725-b3ce-960f8f7356d5,disk_usage,1.0,%,80,95,false,0.0,2026-01-03 07:07:06
d05a2db1-d5aa-4452-a336-c93defaa57e5,ae7e6350-96b8-4afe-bbdb-05c4c69472fc,cpu_usage,67.32,%,70,90,false,0.0,2026-01-05 04:25:14
54abd3bd-e8b7-45f3-8e44-dcd272901899,f4ff1e8e-7197-4752-b1e9-cae2cb64a054,disk_usage,63.63,%,80,95,false,0.0,2026-01-14 18:53:37
fffe4d13-65e9-41b8-9239-f1a999e8c067,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,network_out,157.14,Mbps,700,900,false,0.0,2026-01-07 23:40:45
ec26d56e-3df4-4ef0-a907-35b7422b71db,51b1729d-df9c-440c-ba6c-98983704d299,error_rate,0.5,%,1,5,false,0.0,2026-01-07 11:10:46
f7ca99c7-1776-4e45-b82f-df2eeecf7c2e,302f9205-eb2b-4f84-b7aa-cd3a408ba887,request_count,5590.59,req/s,7000,9000,false,0.0,2026-01-23 05:26:59
2a9ca4b5-a37c-4ac7-a12b-86b60f6ae185,50133837-0d53-423c-adc3-3525fc0fb685,memory_usage,69.91,%,75,90,false,0.0,2026-01-24 22:33:25
c50a081e-6e5f-42ca-bb86-3172d49d59f4,297c4236-81ab-4f6a-a7c6-97c1bd29af43,disk_usage,19.09,%,80,95,false,0.0,2026-01-23 01:25:20
c518bb64-3d86-4cd8-916f-6c8ad4cca71a,5856c89b-8778-4534-a29c-7487b60e9fa8,error_rate,0.48,%,1,5,false,0.0,2026-01-19 15:05:07
8a99e625-7d85-430c-901f-6c2ac4ca30b1,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,network_in,712.54,Mbps,700,900,false,0.0,2026-01-07 07:52:50
d671a575-df5b-4f64-9279-6ec750b67aba,e1f5ae2c-1237-433d-a4b6-f160db078fd9,connection_count,252.76,count,700,900,false,0.0,2026-01-27 13:56:54
a62c8219-5604-4a0a-a7f0-d297a91ecb9b,adf01df8-f06f-449c-985e-9e4d5c4ae820,connection_count,210.96,count,700,900,false,0.0,2026-01-26 04:09:00
f77ae5ce-41aa-4820-8586-6926f140ceb7,50133837-0d53-423c-adc3-3525fc0fb685,disk_usage,84.4,%,80,95,false,0.0,2026-01-13 23:23:41
b98ec0df-9275-41f1-bd3a-9f9f23d9cc49,ae7e6350-96b8-4afe-bbdb-05c4c69472fc,network_out,637.57,Mbps,700,900,false,0.0,2026-01-12 19:54:06
33960db2-ecf6-44e7-bb26-ead0ff77d948,92691dcf-7185-4abf-91db-1ea46dd88e54,error_rate,0.2,%,1,5,false,0.0,2026-01-25 14:41:23
146112da-77ea-4944-87f5-768d48d4f23c,92691dcf-7185-4abf-91db-1ea46dd88e54,latency_p99,335.3,ms,500,1000,false,0.0,2026-01-27 01:10:39
b4241576-6432-4233-8b2b-431a70d3fedb,cc7f94d9-4b88-4b35-bed5-ed76c4fc502b,network_out,380.62,Mbps,700,900,false,0.0,2026-01-09 02:22:30
cf6b8f7b-7e92-44c9-9a48-18e925d37303,92691dcf-7185-4abf-91db-1ea46dd88e54,network_out,470.62,Mbps,700,900,false,0.0,2026-01-30 06:22:37
1b216a66-b3e9-4c67-9eed-6b095065a14c,1a5928c6-9ff0-4027-8968-6091a4fe308c,disk_usage,7.61,%,80,95,false,0.0,2026-01-29 08:33:33
9b007ba9-0398-48b8-a71f-53578c330d42,45043937-32b7-4bf3-a7fe-cf6847598801,latency_p50,27.41,ms,100,200,false,0.0,2026-01-12 21:52:22
53646135-054e-4e99-bcb5-46d5368b7c11,30011f97-4114-48c0-983a-ac6d08de411a,error_rate,0.33,%,1,5,false,0.0,2026-01-07 16:26:16
bdb9c174-14d7-4904-992c-1b4d426e1643,4f53abea-fb31-4374-8e31-6be8a799ea80,error_rate,0.03,%,1,5,false,0.0,2026-01-14 04:41:12
02528fa8-f49a-4b73-a6b0-ca4db25e1c5b,9643e962-263d-4fe4-a3fe-dd7908849019,connection_count,543.29,count,700,900,false,0.0,2026-01-14 22:08:13
61f8ce6a-bc6b-4aee-a439-22aff38bc6dc,2dc68f81-3734-465e-9874-6d8fae443e1e,memory_usage,69.25,%,75,90,false,0.0,2026-01-19 23:06:34
0ab9273a-64cc-4436-a48b-ff7fceb2edcd,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,latency_p50,77.75,ms,100,200,false,0.0,2026-01-28 18:08:58
68be0efb-7a58-4943-bc09-4632994242fe,ae7e6350-96b8-4afe-bbdb-05c4c69472fc,cpu_usage,80.12,%,70,90,true,0.3902,2026-01-18 01:53:46
f9cbbea8-7b55-41f3-a5a7-5a8ddf76e577,ad4fae2e-e2a8-44f5-abc3-21152c8b1acd,disk_usage,84.98,%,80,95,false,0.0,2026-01-05 12:12:40
c906f41b-63dc-48bd-ad00-2a0430e8066b,a572d46c-c254-467f-8606-c5f07a9dc0cf,error_rate,0.32,%,1,5,false,0.0,2026-02-01 04:19:36
f7fa6ea7-f718-4fd8-ba85-bab7eb803b7f,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,connection_count,228.58,count,700,900,false,0.0,2026-01-08 00:21:35
a33a6aeb-ae70-43fe-91d4-809aec31bdba,c0346cc2-fb1b-4b23-a2e8-770a3bc5d9c2,connection_count,551.75,count,700,900,false,0.0,2026-01-31 09:40:58
f76a7184-1800-4cc0-a679-c2c8483c48e3,297c4236-81ab-4f6a-a7c6-97c1bd29af43,disk_usage,37.63,%,80,95,false,0.0,2026-01-25 09:46:10
aaad10ed-bb52-40ed-9194-57319882b3ee,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,latency_p99,136.78,ms,500,1000,false,0.0,2026-01-12 07:56:10
7cd9cbdd-f84c-4cbd-a0b5-63d88c53d3b9,55d8be61-f771-4a79-b854-61daaf9dc77a,latency_p50,456.85,ms,100,200,true,1.0,2026-01-14 08:03:01
2f90efa8-ccff-4dc9-8955-648c0abe45c9,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,latency_p50,59.71,ms,100,200,false,0.0,2026-01-16 10:03:01
2c8da101-9a46-4df8-ac4e-439b0f1ce20b,ad4fae2e-e2a8-44f5-abc3-21152c8b1acd,request_count,7949.46,req/s,7000,9000,false,0.0,2026-01-10 16:13:42
4d5f4f79-a620-464b-8415-8e038a57f6c3,adf01df8-f06f-449c-985e-9e4d5c4ae820,network_out,294.11,Mbps,700,900,false,0.0,2026-01-03 06:51:32
896e5aa4-ddd6-4bec-9424-51e6b2126dac,302f9205-eb2b-4f84-b7aa-cd3a408ba887,connection_count,455.34,count,700,900,false,0.0,2026-01-04 23:43:37
3609dc8b-1587-4dea-ac68-1f16fce16ca4,9a0c4139-b430-4d25-bc28-f29889ea9666,connection_count,295.61,count,700,900,false,0.0,2026-01-08 09:38:04
818fc163-2d8b-4f5c-a315-a9ccf15e2b00,79e8a3e6-f463-449c-9464-6f24165d3163,disk_usage,63.43,%,80,95,false,0.0,2026-01-13 12:09:58
ba76341a-8074-4538-b29a-e2bac58a5f27,a3c3fbec-1c94-4e37-af94-c35482bf8f21,cpu_usage,50.22,%,70,90,false,0.0,2026-01-10 22:38:20
c7880182-687f-4a7e-8572-d895b5df4d25,22b9e7be-27e5-4876-bd88-0e2bf981437d,latency_p50,75.1,ms,100,200,false,0.0,2026-01-06 10:16:11
08d79bdd-5377-432e-81f2-f28719d5ff2c,c4babe32-8982-4b1f-914c-f802f712eae9,memory_usage,57.4,%,75,90,false,0.0,2026-01-11 11:32:55
1a492077-f337-4108-b493-9871f0e1505e,297c4236-81ab-4f6a-a7c6-97c1bd29af43,network_in,477.63,Mbps,700,900,false,0.0,2026-01-28 22:09:24
87c091f5-2322-43ad-9c18-8e9adce3e724,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,connection_count,39.6,count,700,900,false,0.0,2026-01-10 16:06:41
e11e1464-3e56-4b85-b736-d2b01c17752f,49f00ff8-348d-4e43-93ea-b87723fb65f4,network_in,289.29,Mbps,700,900,false,0.0,2026-01-20 05:51:21
d59b9241-8963-4520-97b7-756d749721da,5c57a0dc-cc93-490f-91fc-639c68aba9f1,disk_usage,57.67,%,80,95,false,0.0,2026-01-28 07:35:54
04a919be-a24b-4525-baa0-616cbf188ed0,51825d70-253f-4836-a05f-b6b7723ca400,disk_usage,85.98,%,80,95,false,0.0,2026-01-15 11:16:14
fd60c32d-5121-42e5-9bc5-6013888e698d,5c57a0dc-cc93-490f-91fc-639c68aba9f1,error_rate,0.24,%,1,5,false,0.0,2026-01-24 16:44:19
9533ef61-3be5-484e-9b9f-49b81048dd23,6025a3e7-17a6-498a-90ed-c87f5b2e9dcf,cpu_usage,18.45,%,70,90,false,0.0,2026-01-24 11:26:09
e32b69e2-1f63-4805-bdb9-15dc4ed89e45,be8068dd-2ddd-4788-a1ec-e795f8dfea6f,cpu_usage,72.33,%,70,90,false,0.0,2026-01-27 20:15:33
ba0515f8-86a6-4471-84ba-04fd0080153d,a3c3fbec-1c94-4e37-af94-c35482bf8f21,connection_count,522.19,count,700,900,false,0.0,2026-01-15 03:23:40
bfacf93a-2ab5-4597-a71e-ab4da5b5e167,9643e962-263d-4fe4-a3fe-dd7908849019,memory_usage,37.34,%,75,90,false,0.0,2026-01-10 08:08:57
cb132784-2981-4310-b379-ffa87d092325,98fa29c3-028f-4408-ade0-45c7a40dfdad,error_rate,0.1,%,1,5,false,0.0,2026-02-01 08:30:07
43fb963c-f44e-49fb-bbdc-28dc281595d8,cc7f94d9-4b88-4b35-bed5-ed76c4fc502b,latency_p99,372.43,ms,500,1000,false,0.0,2026-01-27 13:02:38
81bff5fa-73e4-4f5a-b6bb-f849922d806f,ad594abc-a87d-45d4-863e-5478c3ac38d5,request_count,2252.87,req/s,7000,9000,false,0.0,2026-01-05 11:57:53
9f1c5e2e-2e58-4bc2-899b-a704f5ca611d,79e8a3e6-f463-449c-9464-6f24165d3163,latency_p50,56.12,ms,100,200,false,0.0,2026-01-09 10:40:14
02b1181f-ebdd-4f8b-b10e-962ef2a18d6d,50133837-0d53-423c-adc3-3525fc0fb685,latency_p50,145.41,ms,100,200,false,0.0,2026-01-31 06:57:57
7b804467-7690-4602-bd9f-8f3e92807d13,92dcacfe-61e1-4ab5-9b98-a3fd80a32be5,connection_count,186.6,count,700,900,false,0.0,2026-01-16 17:22:33
55d74c07-05af-4993-9dff-e29df1e6c646,e29547be-9452-480b-a757-30f4840a6bef,network_out,475.76,Mbps,700,900,false,0.0,2026-01-01 23:04:50
21bd91f4-0c66-4c93-a827-73a5336b028e,adf01df8-f06f-449c-985e-9e4d5c4ae820,network_out,274.82,Mbps,700,900,false,0.0,2026-01-04 17:45:20
fac7b419-ea2f-48e0-8656-9b0be10c247b,2304ebe0-a9b6-4991-899c-e24fc85814c1,network_in,803.59,Mbps,700,900,false,0.0,2026-01-17 10:19:58
96d45df7-89dd-416c-988b-d8659f5dd51b,2304ebe0-a9b6-4991-899c-e24fc85814c1,error_rate,1.25,%,1,5,true,-0.25,2026-01-17 05:51:42
434d4344-c3e8-4865-b56e-277f4606f392,9a0c4139-b430-4d25-bc28-f29889ea9666,disk_usage,4.69,%,80,95,false,0.0,2026-01-12 14:04:08
b4a181d1-27bf-490d-9045-fd916a5b789b,fcb3133e-7dc2-4337-8ab0-479a3df85769,error_rate,1.21,%,1,5,false,0.0,2026-01-22 18:20:14
eeabc025-8ef1-4620-b9f1-c7988bee2e27,ab13aacd-2ee6-4f26-8247-43f33fc36612,disk_usage,44.48,%,80,95,false,0.0,2026-01-28 10:27:16
72f26627-e8ab-4909-b14c-0ea788b2b6e2,479b64fd-5571-40a6-b373-552b6df07511,connection_count,334.67,count,700,900,false,0.0,2026-01-04 09:19:03
16b1aa60-4925-4199-a4ce-868c93adb9a7,9a0c4139-b430-4d25-bc28-f29889ea9666,latency_p99,219.5,ms,500,1000,false,0.0,2026-01-08 04:32:31
0ba3dc77-ee9f-4832-8c6d-54d8b2e4f832,ab13aacd-2ee6-4f26-8247-43f33fc36612,network_in,167.03,Mbps,700,900,false,0.0,2026-01-06 22:30:33
0cd4845c-16ef-42ed-b4ca-53678e918ce4,7afc5aeb-220e-480b-b2a3-a167c8bc53ea,network_out,474.11,Mbps,700,900,false,0.0,2026-01-11 07:49:51
9d3f1eb0-3c1f-4ba1-a9c1-5accb424d3f1,9643e962-263d-4fe4-a3fe-dd7908849019,cpu_usage,43.66,%,70,90,false,0.0,2026-01-17 03:30:33
7cf1a937-513d-402c-87aa-f6082f6b3b5b,a3c3fbec-1c94-4e37-af94-c35482bf8f21,latency_p50,62.49,ms,100,200,false,0.0,2026-01-19 02:57:11
a622df7e-0b74-499e-8c7e-e43ed574dadc,7bbced6b-b6ff-42cf-b99a-c9ad8e305c2c,network_in,176.52,Mbps,700,900,false,0.0,2026-01-03 11:59:41
81234a00-9510-4dc9-be69-05118e73b839,4a796ef7-1079-4e16-913b-f2d9863de199,latency_p50,38.95,ms,100,200,false,0.0,2026-01-04 09:57:19
763ef3f4-111e-43be-96c6-d9348d56c101,81296264-87a7-4386-ba1e-4e50cd3e093b,latency_p50,54.09,ms,100,200,false,0.0,2026-01-31 08:06:02
9489d13d-737b-4f09-b4e4-0ab797fd5a6d,cc7f94d9-4b88-4b35-bed5-ed76c4fc502b,request_count,503.04,req/s,7000,9000,false,0.0,2026-01-23 20:30:20
f13423c3-96e4-46ee-bd39-429d5e22d7bc,297c4236-81ab-4f6a-a7c6-97c1bd29af43,disk_usage,55.29,%,80,95,false,0.0,2026-01-20 00:26:44
422290fa-7f20-47d9-a45d-9928f62ac8ce,79e8a3e6-f463-449c-9464-6f24165d3163,network_out,196.94,Mbps,700,900,false,0.0,2026-01-07 21:07:15
3fbae59e-3977-4f71-92c9-32e50a3312a7,11e25686-a67e-41ef-b460-f7ff4a084cf2,connection_count,455.81,count,700,900,false,0.0,2026-01-19 00:41:49
fc9eb98c-c994-4bc0-a39d-a60f64fc04ca,5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,cpu_usage,19.28,%,70,90,false,0.0,2026-01-18 14:41:09
8deba8f6-ad89-4027-b32d-e7d37de9efaa,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,memory_usage,19.26,%,75,90,false,0.0,2026-01-28 04:15:38
36d99207-b627-47db-8db3-29cca705e22f,80944ccf-f3dc-423d-a15f-97dcf0fe291a,network_out,946.48,Mbps,700,900,true,0.5516,2026-01-21 02:05:40
205507b8-899d-4359-af69-79132cc1ed08,86c844a0-5057-4c71-b389-f1886d1d60b0,request_count,1393.71,req/s,7000,9000,false,0.0,2026-01-22 16:03:59
c3f5bab6-4709-406b-96cf-dfac649d0fc4,3e132c19-d427-4725-b3ce-960f8f7356d5,cpu_usage,36.21,%,70,90,false,0.0,2026-01-28 05:01:18
96af8801-5e58-4bc0-9b0a-43c38e22247f,50133837-0d53-423c-adc3-3525fc0fb685,cpu_usage,68.13,%,70,90,false,0.0,2026-01-19 20:45:29
a5a1f0f8-fffe-4040-b96c-da6d76532fcd,c345a6a4-7504-45ab-a46f-3495b0dd335a,network_out,178.6,Mbps,700,900,false,0.0,2026-01-10 16:04:33
28e4adef-584b-415c-bcdd-aea9c6960d8a,1a5928c6-9ff0-4027-8968-6091a4fe308c,network_out,551.44,Mbps,700,900,false,0.0,2026-01-25 20:51:38
96b503dd-7cd0-4ca6-9109-eea79f9a6f0b,9643e962-263d-4fe4-a3fe-dd7908849019,latency_p99,102.36,ms,500,1000,false,0.0,2026-01-04 07:27:18
d7fd905e-edf1-4914-b722-415ea86d5654,a3c3fbec-1c94-4e37-af94-c35482bf8f21,network_in,329.6,Mbps,700,900,false,0.0,2026-01-13 17:38:41
bd6c1f0e-1551-4e71-b694-cc36640010c3,9afb888c-a5ad-411b-be47-dae081d205ff,cpu_usage,13.36,%,70,90,false,0.0,2026-01-13 07:36:49
4e7dbd71-9677-4cc1-a54d-e9688ae4699c,a14e7873-9d59-4476-b927-6676a2340a25,error_rate,0.55,%,1,5,false,0.0,2026-01-10 10:41:06
7260e79b-bc05-4860-b22d-7cd31e6c5286,4a796ef7-1079-4e16-913b-f2d9863de199,cpu_usage,36.96,%,70,90,false,0.0,2026-01-19 07:29:10
ec921fa0-5413-4887-997b-970f8cc1b1a3,c345a6a4-7504-45ab-a46f-3495b0dd335a,disk_usage,25.07,%,80,95,false,0.0,2026-01-07 09:56:50
c038af84-4b9f-4684-8c75-af180d0e0a0f,92691dcf-7185-4abf-91db-1ea46dd88e54,request_count,507.04,req/s,7000,9000,false,0.0,2026-01-30 01:43:15
0b458923-a723-4645-944c-fdcdca29bc8b,a4ed7edb-cee2-4c26-9e55-02f31aac1ad3,error_rate,0.57,%,1,5,false,0.0,2026-01-07 19:13:30
c2a29bff-e005-4250-b70c-1e7b44b0952c,c4babe32-8982-4b1f-914c-f802f712eae9,network_in,191.83,Mbps,700,900,false,0.0,2026-01-14 16:37:09
c255bb8b-eab7-4d06-9ab9-9d9247da2d66,9a0c4139-b430-4d25-bc28-f29889ea9666,cpu_usage,52.22,%,70,90,false,0.0,2026-01-21 04:51:45
998d762b-27b8-44ae-8c44-a7493de33440,e5f011e9-cd96-429b-bd48-8aef8f4c58ad,network_out,476.0,Mbps,700,900,false,0.0,2026-01-18 06:16:31
5774b26a-c6eb-47ec-98e6-9b047e285caf,22b9e7be-27e5-4876-bd88-0e2bf981437d,error_rate,0.39,%,1,5,false,0.0,2026-01-18 09:50:22
2f28a7e3-a542-42f9-b786-1792bc43e3d9,7a9c55f7-fdf9-4f8d-be48-5f1435aa3c4c,latency_p50,179.32,ms,100,200,true,0.3966,2026-01-06 13:18:05
6bfd5b48-49ac-42f8-af08-5d5fc866bf96,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,memory_usage,35.97,%,75,90,false,0.0,2026-01-20 15:10:52
0842af28-876b-4ee5-821a-e12ce02546ee,1a5928c6-9ff0-4027-8968-6091a4fe308c,network_out,484.77,Mbps,700,900,false,0.0,2026-01-03 15:09:10
c399375c-0378-4421-a785-b5a1d49d4142,9a0c4139-b430-4d25-bc28-f29889ea9666,disk_usage,51.89,%,80,95,false,0.0,2026-01-13 15:27:29
4563ed76-b6df-4fbc-b0a7-e3b1995b28ba,4eed41d6-2d62-47e7-8769-1e2c5bc92adc,request_count,3007.84,req/s,7000,9000,false,0.0,2026-01-19 00:07:56
031eef33-aa34-4ce1-aef5-418705404eee,7a9c55f7-fdf9-4f8d-be48-5f1435aa3c4c,cpu_usage,69.17,%,70,90,false,0.0,2026-01-27 02:20:50
3d5ce868-3724-4b40-9013-eb510232b192,28baef15-150c-430e-82e0-360eb9adc360,disk_usage,80.88,%,80,95,true,0.3514,2026-01-22 02:29:26
3845429c-bd41-4250-b607-273c7e1ce855,11e25686-a67e-41ef-b460-f7ff4a084cf2,network_out,556.75,Mbps,700,900,false,0.0,2026-01-26 17:35:39
2ff9d1d5-ace6-4efe-99fe-f895266b815f,820a401b-c0e1-4475-9697-b57732437bb4,cpu_usage,17.56,%,70,90,false,0.0,2026-01-21 04:56:02
5f2f0a22-a23f-442c-b67a-051b9b453e4e,de0c9da1-95bc-48c7-9f72-7c86590ac0eb,cpu_usage,26.66,%,70,90,false,0.0,2026-01-31 21:44:03
cfe87c18-9b82-4057-8166-0a9e2e9ec4b6,2d71b6f5-a756-42ea-9c11-bb3c054e6903,network_out,165.91,Mbps,700,900,false,0.0,2026-01-24 13:52:20
6178ff3a-1585-450a-b36a-c59c90a8ef8c,749caa4a-d1f6-4712-8fc7-5b422a2a4e35,disk_usage,58.79,%,80,95,false,0.0,2026-01-29 18:58:08
8eb500cc-34b3-4f7e-af58-ebee2f9ebeab,79e8a3e6-f463-449c-9464-6f24165d3163,latency_p50,62.55,ms,100,200,false,0.0,2026-01-11 02:01:18
616880f6-eee3-4b93-9a31-7c43050731ca,479b64fd-5571-40a6-b373-552b6df07511,memory_usage,49.37,%,75,90,false,0.0,2026-01-20 00:08:55
8f1a47a8-b6f3-4096-b5ee-0b2fb684b270,e8a6fbf5-f04a-43fd-a22b-80345cc2762f,network_in,322.88,Mbps,700,900,false,0.0,2026-01-15 05:29:58
65e8c34b-d682-48b0-9187-f45b3415ae40,a572d46c-c254-467f-8606-c5f07a9dc0cf,error_rate,0.11,%,1,5,false,0.0,2026-01-14 18:21:15
397c226d-08ed-428f-963a-68a338bfbb11,adf01df8-f06f-449c-985e-9e4d5c4ae820,request_count,3937.49,req/s,7000,9000,false,0.0,2026-01-20 01:29:41
a3e3c646-fa7d-4bd6-85c8-e8f03a079b2d,50133837-0d53-423c-adc3-3525fc0fb685,request_count,6717.76,req/s,7000,9000,false,0.0,2026-01-01 16:49:38
85c246bd-444b-4ede-b89b-bf2d7902656c,479b64fd-5571-40a6-b373-552b6df07511,error_rate,0.06,%,1,5,false,0.0,2026-01-18 22:46:27
e060285f-d4ae-4ab8-b5f6-8b0d8875e578,49f00ff8-348d-4e43-93ea-b87723fb65f4,disk_usage,23.93,%,80,95,false,0.0,2026-01-28 08:02:01
ea7d21de-33d5-4ddf-895c-b8eb95897b91,45043937-32b7-4bf3-a7fe-cf6847598801,cpu_usage,12.1,%,70,90,false,0.0,2026-01-14 06:37:43
912c2230-e383-48b1-ab37-e02d7f26f739,b0bf1d86-6cf1-4956-a086-f9c0a0ee2b65,cpu_usage,68.95,%,70,90,false,0.0,2026-01-27 13:41:41
cbf0bbad-cc7c-4a2b-a529-dedfd4173c26,3e132c19-d427-4725-b3ce-960f8f7356d5,network_in,23.26,Mbps,700,900,false,0.0,2026-01-13 20:29:55
032b6999-c61b-4a46-ac66-a9f79a01dc98,92dcacfe-61e1-4ab5-9b98-a3fd80a32be5,cpu_usage,20.77,%,70,90,false,0.0,2026-01-06 07:08:14
1046d76a-00f5-4902-befd-32714641211c,96a58197-b97d-4547-86cf-14bfbd5c5988,memory_usage,38.82,%,75,90,false,0.0,2026-01-14 21:29:30
8cf36189-afcb-4617-93e3-a768f241ea7c,c345a6a4-7504-45ab-a46f-3495b0dd335a,connection_count,305.21,count,700,900,false,0.0,2026-01-04 12:12:23
755a7ded-dd52-476e-9de1-b737438b9915,5856c89b-8778-4534-a29c-7487b60e9fa8,connection_count,24.53,count,700,900,false,0.0,2026-01-04 17:48:42
40bacdc7-e12a-4f12-8d6a-0b05610dafe9,f4ff1e8e-7197-4752-b1e9-cae2cb64a054,network_in,357.89,Mbps,700,900,false,0.0,2026-01-06 01:05:27
ca181ed7-d109-4aa1-b64b-906f0398f115,ae7e6350-96b8-4afe-bbdb-05c4c69472fc,cpu_usage,73.95,%,70,90,false,0.0,2026-01-23 19:05:26
